word	count1	flag1	count0	flag0	all	score
浮想联翩	4	l	3	l	7	0.14285714285714285
毁灭	4	v	3	v	7	0.14285714285714285
生根	4	n	3	n	7	0.14285714285714285
此情此景	4	i	3	i	7	0.14285714285714285
迷恋	4	v	3	v	7	0.14285714285714285
天长地久	4	i	3	i	7	0.14285714285714285
虚无	4	v	3	v	7	0.14285714285714285
军旅	4	n	3	n	7	0.14285714285714285
终归	4	d	3	d	7	0.14285714285714285
心神	4	n	3	n	7	0.14285714285714285
舒心	4	a	3	a	7	0.14285714285714285
低谷	4	n	3	n	7	0.14285714285714285
几行	4	m	3	m	7	0.14285714285714285
飘向	4	v	3	v	7	0.14285714285714285
阴雨	4	n	3	n	7	0.14285714285714285
炉火	4	n	3	n	7	0.14285714285714285
伤悲	4	a	3	a	7	0.14285714285714285
甘露	4	v	3	v	7	0.14285714285714285
桔子	4	n	3	n	7	0.14285714285714285
跌宕起伏	4	l	3	l	7	0.14285714285714285
相忘	4	v	3	v	7	0.14285714285714285
鸟叫	4	v	3	v	7	0.14285714285714285
寻得	4	v	3	v	7	0.14285714285714285
看不透	4	v	3	v	7	0.14285714285714285
渡河	4	ns	3	ns	7	0.14285714285714285
夺	4	v	3	v	7	0.14285714285714285
艳丽	4	a	3	a	7	0.14285714285714285
漂流	4	a	3	a	7	0.14285714285714285
永泰	4	nz	3	nz	7	0.14285714285714285
城堡	4	ns	3	ns	7	0.14285714285714285
簇拥	4	v	3	v	7	0.14285714285714285
公尺	4	q	3	q	7	0.14285714285714285
心灵	111	n	84	n	195	0.13846153846153847
终	25	d	19	d	44	0.13636363636363635
陶醉	17	nr	13	nr	30	0.13333333333333333
凄凉	17	a	13	a	30	0.13333333333333333
半点	13	m	10	m	23	0.13043478260869565
扬起	13	v	10	v	23	0.13043478260869565
能否	13	v	10	v	23	0.13043478260869565
渐行	13	d	10	d	23	0.13043478260869565
美丽	211	ns	163	ns	374	0.12834224598930483
尽头	22	d	17	d	39	0.1282051282051282
往日	18	t	14	t	32	0.125
耀眼	18	a	14	a	32	0.125
鲜活	9	a	7	a	16	0.125
张扬	9	nr	7	nr	16	0.125
山野	9	ns	7	ns	16	0.125
夜深	9	t	7	t	16	0.125
紫	9	n	7	n	16	0.125
草原	41	n	32	n	73	0.1232876712328767
滚滚	14	z	11	z	25	0.12
剪	19	v	15	v	34	0.11764705882352941
拥抱	19	v	15	v	34	0.11764705882352941
梦境	19	n	15	n	34	0.11764705882352941
无尽	19	d	15	d	34	0.11764705882352941
清	34	a	27	a	61	0.11475409836065574
颜色	39	n	31	n	70	0.11428571428571428
诗	50	n	40	n	90	0.1111111111111111
融入	20	v	16	v	36	0.1111111111111111
长发	20	nz	16	nz	36	0.1111111111111111
燃烧	20	v	16	v	36	0.1111111111111111
竹林	20	nz	16	nz	36	0.1111111111111111
跳动	15	vn	12	vn	27	0.1111111111111111
奔跑	15	v	12	v	27	0.1111111111111111
昔日	15	t	12	t	27	0.1111111111111111
山坡	15	ns	12	ns	27	0.1111111111111111
矗立	10	v	8	v	18	0.1111111111111111
黯然	10	z	8	z	18	0.1111111111111111
长满	10	a	8	a	18	0.1111111111111111
鱼儿	10	n	8	n	18	0.1111111111111111
细腻	10	a	8	a	18	0.1111111111111111
悲凉	10	a	8	a	18	0.1111111111111111
真切	10	a	8	a	18	0.1111111111111111
时时	10	n	8	n	18	0.1111111111111111
相似	10	v	8	v	18	0.1111111111111111
意象	5	n	4	n	9	0.1111111111111111
尖锐	5	a	4	a	9	0.1111111111111111
半山腰	5	l	4	l	9	0.1111111111111111
洱海	5	ns	4	ns	9	0.1111111111111111
你时	5	r	4	r	9	0.1111111111111111
终是	5	d	4	d	9	0.1111111111111111
词人	5	n	4	n	9	0.1111111111111111
返	5	v	4	v	9	0.1111111111111111
暖意	5	n	4	n	9	0.1111111111111111
冬眠	5	v	4	v	9	0.1111111111111111
盎然	5	z	4	z	9	0.1111111111111111
沉沉的	5	z	4	z	9	0.1111111111111111
走遍	5	v	4	v	9	0.1111111111111111
终结	5	v	4	v	9	0.1111111111111111
流失	5	v	4	v	9	0.1111111111111111
双目	5	n	4	n	9	0.1111111111111111
倾斜	5	v	4	v	9	0.1111111111111111
每一处	5	r	4	r	9	0.1111111111111111
一无所有	5	i	4	i	9	0.1111111111111111
兜兜	5	n	4	n	9	0.1111111111111111
燥热	5	a	4	a	9	0.1111111111111111
诺言	5	nz	4	nz	9	0.1111111111111111
空空	5	n	4	n	9	0.1111111111111111
秋收	5	nr	4	nr	9	0.1111111111111111
无端	5	n	4	n	9	0.1111111111111111
金山	5	nr	4	nr	9	0.1111111111111111
翻过	5	v	4	v	9	0.1111111111111111
高低	5	a	4	a	9	0.1111111111111111
山脉	5	ns	4	ns	9	0.1111111111111111
游船	5	n	4	n	9	0.1111111111111111
只求	5	v	4	v	9	0.1111111111111111
扭动	5	v	4	v	9	0.1111111111111111
风声	5	n	4	n	9	0.1111111111111111
忽而	5	d	4	d	9	0.1111111111111111
荷	5	ng	4	ng	9	0.1111111111111111
茧	5	ng	4	ng	9	0.1111111111111111
蕴藏	5	v	4	v	9	0.1111111111111111
清晨	41	t	33	t	74	0.10810810810810811
倾听	21	v	17	v	38	0.10526315789473684
海洋	21	ns	17	ns	38	0.10526315789473684
嬉戏	16	v	13	v	29	0.10344827586206896
忘却	16	v	13	v	29	0.10344827586206896
泛	16	v	13	v	29	0.10344827586206896
灿烂	33	a	27	a	60	0.1
挂满	11	v	9	v	20	0.1
田园	11	nr	9	nr	20	0.1
张开	11	nr	9	nr	20	0.1
高贵	11	a	9	a	20	0.1
沉醉	11	v	9	v	20	0.1
羞涩	11	a	9	a	20	0.1
纯洁	17	a	14	a	31	0.0967741935483871
流浪	17	n	14	n	31	0.0967741935483871
五月	23	t	19	t	42	0.09523809523809523
轻	52	a	43	a	95	0.09473684210526316
一杯	47	m	39	m	86	0.09302325581395349
一株	18	m	15	m	33	0.09090909090909091
边缘	12	n	10	n	22	0.09090909090909091
承载	12	v	10	v	22	0.09090909090909091
古朴	12	a	10	a	22	0.09090909090909091
见证	12	v	10	v	22	0.09090909090909091
一卷	6	m	5	m	11	0.09090909090909091
念念不忘	6	i	5	i	11	0.09090909090909091
不甘	6	v	5	v	11	0.09090909090909091
几度	6	d	5	d	11	0.09090909090909091
漫山遍野	6	i	5	i	11	0.09090909090909091
影像	6	vn	5	vn	11	0.09090909090909091
情调	6	n	5	n	11	0.09090909090909091
夺目	6	v	5	v	11	0.09090909090909091
屏障	6	n	5	n	11	0.09090909090909091
宋代	6	t	5	t	11	0.09090909090909091
远古	6	ns	5	ns	11	0.09090909090909091
弯弯的	6	z	5	z	11	0.09090909090909091
始	6	d	5	d	11	0.09090909090909091
燕	6	nr	5	nr	11	0.09090909090909091
阳光明媚	6	nr	5	nr	11	0.09090909090909091
烈日	6	n	5	n	11	0.09090909090909091
一瞥	6	n	5	n	11	0.09090909090909091
落在	6	v	5	v	11	0.09090909090909091
含泪	6	n	5	n	11	0.09090909090909091
遂	6	d	5	d	11	0.09090909090909091
撩拨	6	v	5	v	11	0.09090909090909091
白花	6	n	5	n	11	0.09090909090909091
未知	6	v	5	v	11	0.09090909090909091
怜惜	6	v	5	v	11	0.09090909090909091
浓烈	6	a	5	a	11	0.09090909090909091
瓦	6	n	5	n	11	0.09090909090909091
羞	6	v	5	v	11	0.09090909090909091
奇	6	ag	5	ag	11	0.09090909090909091
自在	6	d	5	d	11	0.09090909090909091
洋槐	6	n	5	n	11	0.09090909090909091
想像	6	v	5	v	11	0.09090909090909091
童话	6	n	5	n	11	0.09090909090909091
芳华	6	nz	5	nz	11	0.09090909090909091
净化	6	n	5	n	11	0.09090909090909091
盛宴	6	n	5	n	11	0.09090909090909091
注定	51	v	43	v	94	0.0851063829787234
远处	39	s	33	s	72	0.08333333333333333
远离	26	v	22	v	48	0.08333333333333333
一扇	13	m	11	m	24	0.08333333333333333
足迹	13	n	11	n	24	0.08333333333333333
小桥	13	nr	11	nr	24	0.08333333333333333
照耀	13	v	11	v	24	0.08333333333333333
然	13	c	11	c	24	0.08333333333333333
湿润	13	n	11	n	24	0.08333333333333333
隐藏	13	v	11	v	24	0.08333333333333333
百合	13	n	11	n	24	0.08333333333333333
漆黑	13	z	11	z	24	0.08333333333333333
心头	46	s	39	s	85	0.08235294117647059
树木	20	n	17	n	37	0.08108108108108109
树枝	21	n	18	n	39	0.07692307692307693
欢笑	14	v	12	v	26	0.07692307692307693
此生	14	t	12	t	26	0.07692307692307693
永不	14	d	12	d	26	0.07692307692307693
洒脱	14	v	12	v	26	0.07692307692307693
小屋	7	n	6	n	13	0.07692307692307693
已然	7	d	6	d	13	0.07692307692307693
喧闹	7	v	6	v	13	0.07692307692307693
注入	7	v	6	v	13	0.07692307692307693
划破	7	v	6	v	13	0.07692307692307693
一月	7	m	6	m	13	0.07692307692307693
路旁	7	s	6	s	13	0.07692307692307693
撑起	7	v	6	v	13	0.07692307692307693
彷徨	7	v	6	v	13	0.07692307692307693
琵琶	7	n	6	n	13	0.07692307692307693
实	7	v	6	v	13	0.07692307692307693
下龙湾	7	ns	6	ns	13	0.07692307692307693
爱情故事	7	i	6	i	13	0.07692307692307693
肌肤	7	n	6	n	13	0.07692307692307693
弯弯	7	v	6	v	13	0.07692307692307693
一层	36	m	31	m	67	0.07462686567164178
渴望	29	v	25	v	54	0.07407407407407407
歌声	22	n	19	n	41	0.07317073170731707
擦肩而过	15	l	13	l	28	0.07142857142857142
浓	15	a	13	a	28	0.07142857142857142
周庄	15	nr	13	nr	28	0.07142857142857142
仿佛	136	d	118	d	254	0.07086614173228346
从容	23	v	20	v	43	0.06976744186046512
天地	39	n	34	n	73	0.0684931506849315
欢喜	24	v	21	v	45	0.06666666666666667
湿	16	a	14	a	30	0.06666666666666667
景	8	ng	7	ng	15	0.06666666666666667
树梢	8	n	7	n	15	0.06666666666666667
庄严	8	a	7	a	15	0.06666666666666667
晴	8	v	7	v	15	0.06666666666666667
处在	8	v	7	v	15	0.06666666666666667
悬挂	8	v	7	v	15	0.06666666666666667
掩盖	8	v	7	v	15	0.06666666666666667
海里	8	s	7	s	15	0.06666666666666667
独有	8	v	7	v	15	0.06666666666666667
沧海	8	ns	7	ns	15	0.06666666666666667
落入	8	v	7	v	15	0.06666666666666667
山峰	8	ns	7	ns	15	0.06666666666666667
深渊	8	ns	7	ns	15	0.06666666666666667
冷冷的	8	z	7	z	15	0.06666666666666667
交替	8	v	7	v	15	0.06666666666666667
日月	8	t	7	t	15	0.06666666666666667
象	50	n	44	n	94	0.06382978723404255
花儿	42	n	37	n	79	0.06329113924050633
细细	17	a	15	a	32	0.0625
透过	26	v	23	v	49	0.061224489795918366
黑暗	27	z	24	z	51	0.058823529411764705
记忆里	18	n	16	n	34	0.058823529411764705
勾起	9	v	8	v	17	0.058823529411764705
跳跃	9	v	8	v	17	0.058823529411764705
大雨	9	n	8	n	17	0.058823529411764705
弯曲	9	v	8	v	17	0.058823529411764705
秋日	9	t	8	t	17	0.058823529411764705
粉色	9	n	8	n	17	0.058823529411764705
舟	9	n	8	n	17	0.058823529411764705
青岛	9	ns	8	ns	17	0.058823529411764705
大山	19	ns	17	ns	36	0.05555555555555555
蓝	19	a	17	a	36	0.05555555555555555
点点滴滴	19	m	17	m	36	0.05555555555555555
仰望	19	v	17	v	36	0.05555555555555555
那份	29	mq	26	mq	55	0.05454545454545454
时节	39	n	35	n	74	0.05405405405405406
空气	50	n	45	n	95	0.05263157894736842
影子	40	n	36	n	76	0.05263157894736842
景色	20	n	18	n	38	0.05263157894736842
曲子	10	n	9	n	19	0.05263157894736842
辜负	10	v	9	v	19	0.05263157894736842
开出	10	v	9	v	19	0.05263157894736842
布满	10	nr	9	nr	19	0.05263157894736842
日夜	10	t	9	t	19	0.05263157894736842
虔诚	10	a	9	a	19	0.05263157894736842
展示	10	v	9	v	19	0.05263157894736842
想念	31	v	28	v	59	0.05084745762711865
故乡	75	n	68	n	143	0.04895104895104895
穿过	44	v	40	v	84	0.047619047619047616
颗	22	q	20	q	42	0.047619047619047616
草地	11	n	10	n	21	0.047619047619047616
望去	11	v	10	v	21	0.047619047619047616
已成	11	v	10	v	21	0.047619047619047616
披	11	v	10	v	21	0.047619047619047616
满眼	12	d	11	d	23	0.043478260869565216
白发	12	nr	11	nr	23	0.043478260869565216
初夏	12	t	11	t	23	0.043478260869565216
泪	37	n	34	n	71	0.04225352112676056
怎	25	r	23	r	48	0.041666666666666664
落	63	v	58	v	121	0.04132231404958678
用心	26	n	24	n	50	0.04
寒	13	ag	12	ag	25	0.04
纯真	13	a	12	a	25	0.04
漫漫	13	a	12	a	25	0.04
撑	13	v	12	v	25	0.04
碎	13	v	12	v	25	0.04
心底	53	s	49	s	102	0.0392156862745098
大自然	28	d	26	d	54	0.037037037037037035
无情	29	n	27	n	56	0.03571428571428571
情	73	n	68	n	141	0.03546099290780142
穿梭	15	v	14	v	29	0.034482758620689655
绝	15	d	14	d	29	0.034482758620689655
山顶	15	n	14	n	29	0.034482758620689655
欣喜	16	a	15	a	31	0.03225806451612903
香气	16	n	15	n	31	0.03225806451612903
折	16	m	15	m	31	0.03225806451612903
照亮	18	v	17	v	35	0.02857142857142857
一程	18	n	17	n	35	0.02857142857142857
惬意	19	a	18	a	37	0.02702702702702703
一片	174	m	165	m	339	0.02654867256637168
古老	21	nr	20	nr	41	0.024390243902439025
天上	23	s	22	s	45	0.022222222222222223
记忆	146	n	140	n	286	0.02097902097902098
桥	49	n	47	n	96	0.020833333333333332
深深	50	b	48	b	98	0.02040816326530612
牵挂	25	v	24	v	49	0.02040816326530612
树上	25	s	24	s	49	0.02040816326530612
寒冷	25	a	24	a	49	0.02040816326530612
共	26	d	25	d	51	0.0196078431372549
脚步	56	n	54	n	110	0.01818181818181818
湖	29	ns	28	ns	57	0.017543859649122806
吹	60	v	58	v	118	0.01694915254237288
欲	31	d	30	d	61	0.01639344262295082
等待	105	v	102	v	207	0.014492753623188406
间	145	f	141	f	286	0.013986013986013986
树	62	v	61	v	123	0.008130081300813009
一份	129	m	127	m	256	0.0078125
平静	63	a	63	a	126	0.0
黄	28	a	28	a	56	0.0
美的	27	nr	27	nr	54	0.0
随意	25	d	25	d	50	0.0
身旁	24	s	24	s	48	0.0
鸟儿	24	n	24	n	48	0.0
棵	21	q	21	q	42	0.0
真情	20	n	20	n	40	0.0
温度	17	n	17	n	34	0.0
吻	16	v	16	v	32	0.0
树下	16	s	16	s	32	0.0
时分	15	n	15	n	30	0.0
有缘	14	n	14	n	28	0.0
憧憬	14	v	14	v	28	0.0
水流	14	n	14	n	28	0.0
山林	14	ns	14	ns	28	0.0
卷	13	m	13	m	26	0.0
含	13	v	13	v	26	0.0
逝去	12	v	12	v	24	0.0
春秋	12	t	12	t	24	0.0
雪白	12	z	12	z	24	0.0
青蛙	12	n	12	n	24	0.0
峡谷	11	n	11	n	22	0.0
窗口	11	s	11	s	22	0.0
伞	11	n	11	n	22	0.0
一枚	11	m	11	m	22	0.0
诱人	10	n	10	n	20	0.0
一阵阵	10	m	10	m	20	0.0
星空	9	n	9	n	18	0.0
隐约	9	z	9	z	18	0.0
采摘	9	v	9	v	18	0.0
奔赴	9	v	9	v	18	0.0
大树	9	n	9	n	18	0.0
隧道	9	n	9	n	18	0.0
任凭	9	nr	9	nr	18	0.0
温和	9	a	9	a	18	0.0
天真	9	nz	9	nz	18	0.0
忽	9	d	9	d	18	0.0
垂	9	v	9	v	18	0.0
悟	9	v	9	v	18	0.0
采	9	v	9	v	18	0.0
香甜	8	nr	8	nr	16	0.0
澎湃	8	v	8	v	16	0.0
顺势	8	n	8	n	16	0.0
老街	8	n	8	n	16	0.0
回不去	8	v	8	v	16	0.0
舞蹈	8	n	8	n	16	0.0
镜	7	n	7	n	14	0.0
滚动	7	v	7	v	14	0.0
失意	7	v	7	v	14	0.0
来世	7	v	7	v	14	0.0
将要	7	d	7	d	14	0.0
晃动	7	v	7	v	14	0.0
空虚	7	n	7	n	14	0.0
咚咚	7	o	7	o	14	0.0
释怀	7	nr	7	nr	14	0.0
心有灵犀	7	nr	7	nr	14	0.0
株	7	q	7	q	14	0.0
飞去	7	v	7	v	14	0.0
大大小小	7	z	7	z	14	0.0
严寒	7	a	7	a	14	0.0
奢侈	7	a	7	a	14	0.0
碰撞	7	v	7	v	14	0.0
园林	7	n	7	n	14	0.0
笔下	7	n	7	n	14	0.0
悄无声息	7	l	7	l	14	0.0
桃树	7	n	7	n	14	0.0
浸泡	7	v	7	v	14	0.0
尽是	7	c	7	c	14	0.0
阳光灿烂	6	i	6	i	12	0.0
甘愿	6	n	6	n	12	0.0
暴雨	6	n	6	n	12	0.0
心旷神怡	6	i	6	i	12	0.0
几棵	6	m	6	m	12	0.0
披上	6	v	6	v	12	0.0
蝉	6	n	6	n	12	0.0
魂魄	6	n	6	n	12	0.0
成片	6	n	6	n	12	0.0
徐徐	6	nr	6	nr	12	0.0
流露	6	v	6	v	12	0.0
热泪	6	n	6	n	12	0.0
紫色	6	n	6	n	12	0.0
永远都是	6	nz	6	nz	12	0.0
无心	6	v	6	v	12	0.0
桂林	6	nr	6	nr	12	0.0
空旷	6	nr	6	nr	12	0.0
天明	6	nz	6	nz	12	0.0
淋漓尽致	6	i	6	i	12	0.0
辽阔	6	a	6	a	12	0.0
凄美	6	a	6	a	12	0.0
红豆	6	n	6	n	12	0.0
尖	6	a	6	a	12	0.0
活泼	6	a	6	a	12	0.0
灯火	6	n	6	n	12	0.0
贫瘠	6	a	6	a	12	0.0
蜕变	5	v	5	v	10	0.0
貌似	5	v	5	v	10	0.0
哗啦啦	5	o	5	o	10	0.0
短短的	5	z	5	z	10	0.0
威严	5	a	5	a	10	0.0
缓缓的	5	z	5	z	10	0.0
淋湿	5	n	5	n	10	0.0
领略	5	n	5	n	10	0.0
脸颊	5	n	5	n	10	0.0
追随	5	v	5	v	10	0.0
宏伟	5	a	5	a	10	0.0
空洞	5	n	5	n	10	0.0
羁绊	5	n	5	n	10	0.0
外衣	5	n	5	n	10	0.0
胜	5	v	5	v	10	0.0
烟雾	5	n	5	n	10	0.0
禅意	5	n	5	n	10	0.0
每日	5	r	5	r	10	0.0
滩	5	ng	5	ng	10	0.0
举杯	5	n	5	n	10	0.0
显	5	v	5	v	10	0.0
清闲	5	a	5	a	10	0.0
怀揣	5	v	5	v	10	0.0
崎岖	5	a	5	a	10	0.0
手掌	5	n	5	n	10	0.0
山岭	5	ns	5	ns	10	0.0
关闭	5	v	5	v	10	0.0
往年	5	t	5	t	10	0.0
躯体	5	n	5	n	10	0.0
意犹未尽	5	i	5	i	10	0.0
迷	5	v	5	v	10	0.0
精华	5	nz	5	nz	10	0.0
心声	5	n	5	n	10	0.0
人来人往	5	i	5	i	10	0.0
晴朗	5	a	5	a	10	0.0
杏子	5	n	5	n	10	0.0
那根	5	mq	5	mq	10	0.0
尚未	5	d	5	d	10	0.0
游荡	5	v	5	v	10	0.0
夜风	5	n	5	n	10	0.0
口里	4	s	4	s	8	0.0
明净	4	a	4	a	8	0.0
浩浩荡荡	4	i	4	i	8	0.0
修缮	4	v	4	v	8	0.0
溪边	4	s	4	s	8	0.0
辛劳	4	nz	4	nz	8	0.0
对白	4	v	4	v	8	0.0
既有	4	c	4	c	8	0.0
正直	4	d	4	d	8	0.0
房顶	4	n	4	n	8	0.0
颠	4	v	4	v	8	0.0
跨越	4	v	4	v	8	0.0
平平	4	a	4	a	8	0.0
醉意	4	v	4	v	8	0.0
挥动	4	v	4	v	8	0.0
扑面而来	4	l	4	l	8	0.0
栩栩如生	4	i	4	i	8	0.0
留念	4	v	4	v	8	0.0
人影	4	n	4	n	8	0.0
滋生	4	v	4	v	8	0.0
道旁	4	s	4	s	8	0.0
撕裂	4	v	4	v	8	0.0
发亮	4	v	4	v	8	0.0
灰蒙蒙	4	z	4	z	8	0.0
勇于	4	v	4	v	8	0.0
际遇	4	n	4	n	8	0.0
肆无忌惮	4	i	4	i	8	0.0
想家	4	v	4	v	8	0.0
故人	4	n	4	n	8	0.0
捉迷藏	4	l	4	l	8	0.0
金秋	4	nr	4	nr	8	0.0
无怨无悔	4	i	4	i	8	0.0
褐色	4	n	4	n	8	0.0
褶皱	4	n	4	n	8	0.0
汇聚	4	v	4	v	8	0.0
世态炎凉	4	l	4	l	8	0.0
给人以	4	v	4	v	8	0.0
导演	4	v	4	v	8	0.0
檐下	4	n	4	n	8	0.0
播种	4	v	4	v	8	0.0
留不住	4	v	4	v	8	0.0
村头	4	n	4	n	8	0.0
琴声	4	n	4	n	8	0.0
动容	4	n	4	n	8	0.0
每一	4	r	4	r	8	0.0
冰天雪地	4	i	4	i	8	0.0
锁住	4	v	4	v	8	0.0
繁茂	4	a	4	a	8	0.0
美梦	4	nz	4	nz	8	0.0
浩荡	4	v	4	v	8	0.0
对峙	4	v	4	v	8	0.0
底蕴	4	n	4	n	8	0.0
止步	4	d	4	d	8	0.0
爬上	4	v	4	v	8	0.0
观景	4	n	4	n	8	0.0
步	4	q	4	q	8	0.0
汇成	4	v	4	v	8	0.0
不争	4	n	4	n	8	0.0
征程	4	n	4	n	8	0.0
逶迤	4	z	4	z	8	0.0
车流	4	n	4	n	8	0.0
季	4	n	4	n	8	0.0
一个点	4	m	4	m	8	0.0
翠	4	nr	4	nr	8	0.0
万年	4	m	4	m	8	0.0
怜悯	4	v	4	v	8	0.0
悦耳	4	a	4	a	8	0.0
毛茸茸	4	z	4	z	8	0.0
照射	4	v	4	v	8	0.0
长龙	4	ns	4	ns	8	0.0
最怕	4	a	4	a	8	0.0
房前	4	s	4	s	8	0.0
古尔沟	4	ns	4	ns	8	0.0
衣襟	4	n	4	n	8	0.0
字迹	4	n	4	n	8	0.0
掩埋	4	v	4	v	8	0.0
阻碍	4	v	4	v	8	0.0
赴	4	v	4	v	8	0.0
拈	4	v	4	v	8	0.0
闪闪	4	z	4	z	8	0.0
飘进	3	v	3	v	6	0.0
风范	3	n	3	n	6	0.0
直指	3	n	3	n	6	0.0
譬如	3	v	3	v	6	0.0
心潮	3	n	3	n	6	0.0
直言	3	n	3	n	6	0.0
爬行	3	v	3	v	6	0.0
无时无刻	3	i	3	i	6	0.0
刺痛	3	v	3	v	6	0.0
无忧无虑	3	i	3	i	6	0.0
魂牵梦绕	3	i	3	i	6	0.0
始终如一	3	i	3	i	6	0.0
飞落	3	v	3	v	6	0.0
照出	3	v	3	v	6	0.0
悉数	3	d	3	d	6	0.0
调子	3	n	3	n	6	0.0
歌词	3	n	3	n	6	0.0
被窝	3	n	3	n	6	0.0
高高地	3	z	3	z	6	0.0
青葱	3	b	3	b	6	0.0
微小	3	b	3	b	6	0.0
眼巴巴	3	n	3	n	6	0.0
桃园	3	ns	3	ns	6	0.0
松软	3	a	3	a	6	0.0
酣畅淋漓	3	i	3	i	6	0.0
枝桠	3	n	3	n	6	0.0
坚固	3	a	3	a	6	0.0
自欺欺人	3	i	3	i	6	0.0
壁	3	ng	3	ng	6	0.0
淡黄色	3	n	3	n	6	0.0
树根	3	n	3	n	6	0.0
古时	3	t	3	t	6	0.0
木椅	3	n	3	n	6	0.0
翻越	3	v	3	v	6	0.0
富足	3	a	3	a	6	0.0
直立	3	v	3	v	6	0.0
伸向	3	v	3	v	6	0.0
恩爱	3	nr	3	nr	6	0.0
倾慕	3	v	3	v	6	0.0
携带	3	v	3	v	6	0.0
惊雷	3	v	3	v	6	0.0
丛生	3	nr	3	nr	6	0.0
挺直	3	v	3	v	6	0.0
上身	3	v	3	v	6	0.0
厮守	3	v	3	v	6	0.0
茉莉	3	n	3	n	6	0.0
无涯	3	n	3	n	6	0.0
视觉	3	n	3	n	6	0.0
隆隆	3	o	3	o	6	0.0
柔韧	3	a	3	a	6	0.0
四肢	3	n	3	n	6	0.0
勃发	3	nz	3	nz	6	0.0
书院	3	n	3	n	6	0.0
叮咛	3	v	3	v	6	0.0
心安	3	n	3	n	6	0.0
诉	3	vn	3	vn	6	0.0
白头	3	n	3	n	6	0.0
魂牵梦萦	3	l	3	l	6	0.0
粽叶	3	n	3	n	6	0.0
簌簌	3	z	3	z	6	0.0
水	192	n	196	n	388	-0.010309278350515464
轻轻	90	d	92	d	182	-0.01098901098901099
雨水	30	n	31	n	61	-0.01639344262295082
草	29	n	30	n	59	-0.01694915254237288
沿着	26	p	27	p	53	-0.018867924528301886
透	24	v	25	v	49	-0.02040816326530612
小路	22	n	23	n	45	-0.022222222222222223
誓言	22	n	23	n	45	-0.022222222222222223
甜蜜	21	a	22	a	43	-0.023255813953488372
宽	20	a	21	a	41	-0.024390243902439025
冰冷	19	z	20	z	39	-0.02564102564102564
生长	37	n	39	n	76	-0.02631578947368421
缺	16	v	17	v	33	-0.030303030303030304
头顶	15	n	16	n	31	-0.03225806451612903
呵护	14	v	15	v	29	-0.034482758620689655
呼吸	41	v	44	v	85	-0.03529411764705882
依旧	79	z	85	z	164	-0.036585365853658534
鲜花	13	n	14	n	27	-0.037037037037037035
坦然	13	ad	14	ad	27	-0.037037037037037035
感悟	13	v	14	v	27	-0.037037037037037035
归宿	13	v	14	v	27	-0.037037037037037035
几只	13	m	14	m	27	-0.037037037037037035
平淡	25	a	27	a	52	-0.038461538461538464
宁愿	12	d	13	d	25	-0.04
观	12	vg	13	vg	25	-0.04
直至	12	v	13	v	25	-0.04
一角	12	m	13	m	25	-0.04
高山	12	ns	13	ns	25	-0.04
生命	259	vn	282	vn	541	-0.04251386321626617
孤单	22	a	24	a	46	-0.043478260869565216
红叶	11	n	12	n	23	-0.043478260869565216
悠闲	11	z	12	z	23	-0.043478260869565216
太阳	63	ns	69	ns	132	-0.045454545454545456
一颗	51	m	56	m	107	-0.04672897196261682
彼此	70	r	77	r	147	-0.047619047619047616
望	70	v	77	v	147	-0.047619047619047616
笑脸	20	n	22	n	42	-0.047619047619047616
花草	10	n	11	n	21	-0.047619047619047616
历程	10	n	11	n	21	-0.047619047619047616
洗礼	10	nz	11	nz	21	-0.047619047619047616
相约	10	d	11	d	21	-0.047619047619047616
尽	45	v	50	v	95	-0.05263157894736842
日出	9	v	10	v	19	-0.05263157894736842
升华	9	nz	10	nz	19	-0.05263157894736842
风流	9	n	10	n	19	-0.05263157894736842
五颜六色	9	i	10	i	19	-0.05263157894736842
桥头	9	n	10	n	19	-0.05263157894736842
大雪	9	n	10	n	19	-0.05263157894736842
片刻	17	m	19	m	36	-0.05555555555555555
久久	17	d	19	d	36	-0.05555555555555555
怀抱	17	v	19	v	36	-0.05555555555555555
一页	17	m	19	m	36	-0.05555555555555555
满	65	a	73	a	138	-0.057971014492753624
无力	16	n	18	n	34	-0.058823529411764705
美妙	16	a	18	a	34	-0.058823529411764705
何处	16	r	18	r	34	-0.058823529411764705
一派	8	m	9	m	17	-0.058823529411764705
融合	8	vn	9	vn	17	-0.058823529411764705
桥下	8	s	9	s	17	-0.058823529411764705
循环	8	vn	9	vn	17	-0.058823529411764705
坚守	8	v	9	v	17	-0.058823529411764705
屋檐下	8	n	9	n	17	-0.058823529411764705
村落	8	n	9	n	17	-0.058823529411764705
年复一年	8	t	9	t	17	-0.058823529411764705
呐喊	8	v	9	v	17	-0.058823529411764705
恍惚	8	a	9	a	17	-0.058823529411764705
于	243	p	274	p	517	-0.059961315280464215
激情	23	n	26	n	49	-0.061224489795918366
不曾	38	d	43	d	81	-0.06172839506172839
唯有	38	b	43	b	81	-0.06172839506172839
如同	49	d	56	d	105	-0.06666666666666667
壶	14	q	16	q	30	-0.06666666666666667
的的	14	u	16	u	30	-0.06666666666666667
轨迹	7	n	8	n	15	-0.06666666666666667
视野	7	n	8	n	15	-0.06666666666666667
看不清	7	v	8	v	15	-0.06666666666666667
牵手	7	v	8	v	15	-0.06666666666666667
