Word	Docfreq_0	Docfreq_1	score
奴隶	2	8	0.6
支离破碎	2	8	0.6
着陆	2	8	0.6
鼻腔	2	8	0.6
湾	2	8	0.6
孔	2	8	0.6
凄婉	2	8	0.6
所剩无几	2	8	0.6
灼热	2	8	0.6
简	2	8	0.6
发声	2	8	0.6
贵贱	2	8	0.6
风水宝地	2	8	0.6
落雪	2	8	0.6
挺进	2	8	0.6
坚贞	2	8	0.6
月牙	2	8	0.6
繁复	2	8	0.6
颤颤巍巍	2	8	0.6
不言而喻	2	8	0.6
赞誉	2	8	0.6
卓尔不群	2	8	0.6
粉身碎骨	2	8	0.6
只身	2	8	0.6
张庆	2	8	0.6
残存	2	8	0.6
逛逛	2	8	0.6
先辈	2	8	0.6
成才	2	8	0.6
水路	2	8	0.6
脱光	2	8	0.6
千姿百态	2	8	0.6
缄口	2	8	0.6
禁锢	2	8	0.6
无与伦比	2	8	0.6
串串	2	8	0.6
淡水	2	8	0.6
沉入	2	8	0.6
银白色	2	8	0.6
小燕子	2	8	0.6
鲜嫩	2	8	0.6
小马	2	8	0.6
宫阙	2	8	0.6
枣树	2	8	0.6
存在感	2	8	0.6
平缓	2	8	0.6
古琴	2	8	0.6
放射	2	8	0.6
花前月下	2	8	0.6
死角	2	8	0.6
炼	2	8	0.6
相	71	280	0.5954415954415955
愁	29	112	0.5886524822695035
脚步	54	208	0.5877862595419847
美	172	660	0.5865384615384616
身旁	24	92	0.5862068965517241
怀	23	88	0.5855855855855856
树枝	18	68	0.5813953488372093
拾	18	68	0.5813953488372093
执着	35	132	0.5808383233532934
何处	17	64	0.5802469135802469
生命	196	736	0.5793991416309013
含	31	116	0.5782312925170068
开放	31	116	0.5782312925170068
憧憬	15	56	0.5774647887323944
呵护	15	56	0.5774647887323944
永不	14	52	0.5757575757575758
不离不弃	13	48	0.5737704918032787
宁愿	13	48	0.5737704918032787
揽	13	48	0.5737704918032787
天真	13	48	0.5737704918032787
牵挂	24	88	0.5714285714285714
寒冷	24	88	0.5714285714285714
激情	24	88	0.5714285714285714
碎	24	88	0.5714285714285714
薄	12	44	0.5714285714285714
矣	12	44	0.5714285714285714
冰	12	44	0.5714285714285714
李白	12	44	0.5714285714285714
故乡	47	172	0.5707762557077626
茶	34	124	0.569620253164557
依旧	77	280	0.5686274509803921
涌	22	80	0.5686274509803921
洗礼	11	40	0.5686274509803921
窗口	11	40	0.5686274509803921
召唤	11	40	0.5686274509803921
许久	11	40	0.5686274509803921
高山	11	40	0.5686274509803921
无情	30	108	0.5652173913043478
呈现	20	72	0.5652173913043478
山里	10	36	0.5652173913043478
采	10	36	0.5652173913043478
草地	10	36	0.5652173913043478
觅	10	36	0.5652173913043478
置身	10	36	0.5652173913043478
缓缓	39	140	0.5642458100558659
轻轻	77	276	0.5637393767705382
片刻	19	68	0.5632183908045977
久久	19	68	0.5632183908045977
怀抱	19	68	0.5632183908045977
穿过	37	132	0.5621301775147929
琴	9	32	0.5609756097560976
小屋	9	32	0.5609756097560976
汇	9	32	0.5609756097560976
温和	9	32	0.5609756097560976
诗词	9	32	0.5609756097560976
升华	9	32	0.5609756097560976
赋予	9	32	0.5609756097560976
悟	9	32	0.5609756097560976
热血	9	32	0.5609756097560976
若	104	368	0.559322033898305
肩	17	60	0.5584415584415584
皆	40	140	0.5555555555555556
随意	24	84	0.5555555555555556
姿势	16	56	0.5555555555555556
欣喜	16	56	0.5555555555555556
照亮	16	56	0.5555555555555556
少女	16	56	0.5555555555555556
显	16	56	0.5555555555555556
坚守	8	28	0.5555555555555556
小巷	8	28	0.5555555555555556
眼帘	8	28	0.5555555555555556
欢声笑语	8	28	0.5555555555555556
羞	8	28	0.5555555555555556
舞蹈	8	28	0.5555555555555556
戏台	8	28	0.5555555555555556
浓浓的	23	80	0.5533980582524272
屋顶	15	52	0.5522388059701493
太阳	59	204	0.5513307984790875
心上	22	76	0.5510204081632653
笑脸	22	76	0.5510204081632653
等待	91	312	0.5483870967741935
初	56	192	0.5483870967741935
缘分	28	96	0.5483870967741935
露	14	48	0.5483870967741935
沙沙	7	24	0.5483870967741935
风流	7	24	0.5483870967741935
割舍	7	24	0.5483870967741935
浓密	7	24	0.5483870967741935
形	7	24	0.5483870967741935
甜美	7	24	0.5483870967741935
奢侈	7	24	0.5483870967741935
秋日	7	24	0.5483870967741935
烈日	7	24	0.5483870967741935
将要	7	24	0.5483870967741935
一望无际	7	24	0.5483870967741935
瘦弱	7	24	0.5483870967741935
植	7	24	0.5483870967741935
如同	54	184	0.5462184873949579
铺	33	112	0.5448275862068965
握住	13	44	0.543859649122807
心动	13	44	0.543859649122807
直至	13	44	0.543859649122807
年年	13	44	0.543859649122807
首	97	328	0.5435294117647059
何时	19	64	0.5421686746987951
湿	37	124	0.5403726708074534
喜	24	80	0.5384615384615384
美妙	18	60	0.5384615384615384
时分	18	60	0.5384615384615384
苦苦	12	40	0.5384615384615384
印记	12	40	0.5384615384615384
心脏	12	40	0.5384615384615384
宽大	6	20	0.5384615384615384
底蕴	6	20	0.5384615384615384
港湾	6	20	0.5384615384615384
雾霾	6	20	0.5384615384615384
感念	6	20	0.5384615384615384
随遇而安	6	20	0.5384615384615384
决绝	6	20	0.5384615384615384
真挚	6	20	0.5384615384615384
漂浮	6	20	0.5384615384615384
心房	6	20	0.5384615384615384
阴雨	6	20	0.5384615384615384
汪	6	20	0.5384615384615384
映入眼帘	6	20	0.5384615384615384
屡屡	6	20	0.5384615384615384
海水	6	20	0.5384615384615384
灾	6	20	0.5384615384615384
光辉	6	20	0.5384615384615384
双目	6	20	0.5384615384615384
无影无踪	6	20	0.5384615384615384
作响	6	20	0.5384615384615384
自此	6	20	0.5384615384615384
诉	6	20	0.5384615384615384
唐	6	20	0.5384615384615384
日月	6	20	0.5384615384615384
面目	6	20	0.5384615384615384
卸下	6	20	0.5384615384615384
甘愿	6	20	0.5384615384615384
已然	6	20	0.5384615384615384
衣	6	20	0.5384615384615384
美感	6	20	0.5384615384615384
凄美	6	20	0.5384615384615384
夜深人静	6	20	0.5384615384615384
林立	6	20	0.5384615384615384
红叶	6	20	0.5384615384615384
忆	6	20	0.5384615384615384
一月	6	20	0.5384615384615384
期盼	23	76	0.5353535353535354
无限	40	132	0.5348837209302325
挥	17	56	0.5342465753424658
无力	17	56	0.5342465753424658
愿	106	348	0.5330396475770925
挣扎	22	72	0.5319148936170213
越过	11	36	0.5319148936170213
浮躁	11	36	0.5319148936170213
相约	11	36	0.5319148936170213
挽留	11	36	0.5319148936170213
舍	11	36	0.5319148936170213
恰	11	36	0.5319148936170213
匆忙	16	52	0.5294117647058824
过客	16	52	0.5294117647058824
光明	21	68	0.5280898876404494
欲	47	152	0.5276381909547738
满	255	824	0.5273401297497683
童年	52	168	0.5272727272727272
村庄	41	132	0.5260115606936416
不曾	45	144	0.5238095238095238
果实	15	48	0.5238095238095238
容	15	48	0.5238095238095238
泥	10	32	0.5238095238095238
削	10	32	0.5238095238095238
循环	10	32	0.5238095238095238
何等	10	32	0.5238095238095238
收藏	10	32	0.5238095238095238
心爱	10	32	0.5238095238095238
落泪	10	32	0.5238095238095238
宇宙	10	32	0.5238095238095238
哉	10	32	0.5238095238095238
一派	10	32	0.5238095238095238
青涩	10	32	0.5238095238095238
魂	10	32	0.5238095238095238
徐	5	16	0.5238095238095238
窗子	5	16	0.5238095238095238
山下	5	16	0.5238095238095238
猝不及防	5	16	0.5238095238095238
擦拭	5	16	0.5238095238095238
水底	5	16	0.5238095238095238
栽种	5	16	0.5238095238095238
山脚	5	16	0.5238095238095238
三三两两	5	16	0.5238095238095238
仍旧	5	16	0.5238095238095238
桥梁	5	16	0.5238095238095238
艳羡	5	16	0.5238095238095238
栖息	5	16	0.5238095238095238
火热	5	16	0.5238095238095238
威严	5	16	0.5238095238095238
铺天盖地	5	16	0.5238095238095238
淡化	5	16	0.5238095238095238
陡	5	16	0.5238095238095238
暗淡	5	16	0.5238095238095238
俱	5	16	0.5238095238095238
重庆	5	16	0.5238095238095238
冷清	5	16	0.5238095238095238
丢弃	5	16	0.5238095238095238
游走	5	16	0.5238095238095238
争先恐后	5	16	0.5238095238095238
下身	5	16	0.5238095238095238
高楼大厦	5	16	0.5238095238095238
尚未	5	16	0.5238095238095238
旋转	5	16	0.5238095238095238
雅	5	16	0.5238095238095238
繁衍	5	16	0.5238095238095238
大千世界	5	16	0.5238095238095238
废墟	5	16	0.5238095238095238
精华	5	16	0.5238095238095238
慈爱	5	16	0.5238095238095238
谷	5	16	0.5238095238095238
滋生	5	16	0.5238095238095238
果树	5	16	0.5238095238095238
余生	5	16	0.5238095238095238
营造	5	16	0.5238095238095238
梦乡	5	16	0.5238095238095238
淌	5	16	0.5238095238095238
自如	5	16	0.5238095238095238
几何	5	16	0.5238095238095238
贯穿	5	16	0.5238095238095238
略带	5	16	0.5238095238095238
四面八方	5	16	0.5238095238095238
貌似	5	16	0.5238095238095238
对岸	5	16	0.5238095238095238
画	74	236	0.5225806451612903
牵	54	172	0.5221238938053098
回忆	98	312	0.5219512195121951
文字	68	216	0.5211267605633803
诗人	29	92	0.5206611570247934
丝	57	180	0.5189873417721519
点点	33	104	0.5182481751824818
飞	127	400	0.5180265654648957
欢喜	28	88	0.5172413793103449
横	14	44	0.5172413793103449
归宿	14	44	0.5172413793103449
不舍	14	44	0.5172413793103449
世人	14	44	0.5172413793103449
忧	14	44	0.5172413793103449
坦然	14	44	0.5172413793103449
河	37	116	0.5163398692810458
守	45	140	0.5135135135135135
隔	45	140	0.5135135135135135
初夏	9	28	0.5135135135135135
呐喊	9	28	0.5135135135135135
妙	9	28	0.5135135135135135
箭	9	28	0.5135135135135135
闪闪	9	28	0.5135135135135135
小雨	9	28	0.5135135135135135
胜过	9	28	0.5135135135135135
白白	9	28	0.5135135135135135
清水	9	28	0.5135135135135135
挥舞	9	28	0.5135135135135135
两旁	9	28	0.5135135135135135
间	226	700	0.5118790496760259
唯有	44	136	0.5111111111111111
点燃	22	68	0.5111111111111111
呼吸	48	148	0.5102040816326531
无形	13	40	0.5094339622641509
恍惚	13	40	0.5094339622641509
冰凉	13	40	0.5094339622641509
飞来	13	40	0.5094339622641509
江山	13	40	0.5094339622641509
树林	13	40	0.5094339622641509
包容	17	52	0.5072463768115942
些许	17	52	0.5072463768115942
身心	17	52	0.5072463768115942
飞翔	17	52	0.5072463768115942
匆匆	55	168	0.5067264573991032
视线	21	64	0.5058823529411764
刻	25	76	0.504950495049505
伤感	25	76	0.504950495049505
诉说	25	76	0.504950495049505
格外	29	88	0.5042735042735043
杯	70	212	0.5035460992907801
心	372	1124	0.5026737967914439
神秘	32	96	0.5
古人	20	60	0.5
盼	20	60	0.5
载	20	60	0.5
临	16	48	0.5
满满	16	48	0.5
大山	16	48	0.5
潇洒	12	36	0.5
八月	12	36	0.5
震撼	12	36	0.5
楼房	8	24	0.5
缓慢	8	24	0.5
浪	8	24	0.5
环	8	24	0.5
行囊	8	24	0.5
许许多多	8	24	0.5
香甜	8	24	0.5
激发	8	24	0.5
九月	8	24	0.5
清爽	8	24	0.5
辛酸	8	24	0.5
深渊	8	24	0.5
刹那间	8	24	0.5
返	8	24	0.5
心胸	8	24	0.5
竹子	8	24	0.5
迟迟	8	24	0.5
梨树	8	24	0.5
感触	8	24	0.5
思索	8	24	0.5
星	8	24	0.5
成败	4	12	0.5
炭	4	12	0.5
打闹	4	12	0.5
五彩缤纷	4	12	0.5
字迹	4	12	0.5
再度	4	12	0.5
磨砺	4	12	0.5
南门	4	12	0.5
辟	4	12	0.5
鹅	4	12	0.5
房顶	4	12	0.5
反常	4	12	0.5
方才	4	12	0.5
豆	4	12	0.5
循	4	12	0.5
相通	4	12	0.5
荒草	4	12	0.5
繁茂	4	12	0.5
咯吱	4	12	0.5
痛心	4	12	0.5
南海	4	12	0.5
小桥	4	12	0.5
乞求	4	12	0.5
换取	4	12	0.5
终归	4	12	0.5
金星	4	12	0.5
亲昵	4	12	0.5
风雅	4	12	0.5
幸	4	12	0.5
心花怒放	4	12	0.5
粉红色	4	12	0.5
异样	4	12	0.5
细碎	4	12	0.5
一排排	4	12	0.5
老式	4	12	0.5
成全	4	12	0.5
贪	4	12	0.5
扰乱	4	12	0.5
奔走	4	12	0.5
权力	4	12	0.5
畅快	4	12	0.5
品茶	4	12	0.5
钟声	4	12	0.5
藕	4	12	0.5
生生	4	12	0.5
直线	4	12	0.5
近日	4	12	0.5
搅动	4	12	0.5
救赎	4	12	0.5
肆无忌惮	4	12	0.5
兑现	4	12	0.5
指头	4	12	0.5
憨厚	4	12	0.5
人影	4	12	0.5
膀子	4	12	0.5
海市蜃楼	4	12	0.5
交叉	4	12	0.5
侵略者	4	12	0.5
馈赠	4	12	0.5
霎时	4	12	0.5
葡萄	4	12	0.5
尤	4	12	0.5
街巷	4	12	0.5
乘凉	4	12	0.5
酒窝	4	12	0.5
顺畅	4	12	0.5
野性	4	12	0.5
落魄	4	12	0.5
不惜	4	12	0.5
惊心动魄	4	12	0.5
没落	4	12	0.5
观景	4	12	0.5
一只只	4	12	0.5
大厦	4	12	0.5
翻越	4	12	0.5
留存	4	12	0.5
四肢	4	12	0.5
口里	4	12	0.5
古镇	4	12	0.5
围拢	4	12	0.5
捉迷藏	4	12	0.5
涯	4	12	0.5
动容	4	12	0.5
车流	4	12	0.5
坎	4	12	0.5
流经	4	12	0.5
外形	4	12	0.5
随心所欲	4	12	0.5
深山	4	12	0.5
从未有过	4	12	0.5
僻静	4	12	0.5
失散	4	12	0.5
奇异	4	12	0.5
小憩	4	12	0.5
峭壁	4	12	0.5
鱼塘	4	12	0.5
宽厚	4	12	0.5
明净	4	12	0.5
视觉	4	12	0.5
恢宏	4	12	0.5
秋收	4	12	0.5
走过	87	260	0.49855907780979825
显得	55	164	0.4977168949771689
短暂	39	116	0.4967741935483871
脚下	39	116	0.4967741935483871
象	35	104	0.49640287769784175
梦想	62	184	0.4959349593495935
便是	62	184	0.4959349593495935
欣赏	54	160	0.4953271028037383
扇	27	80	0.4953271028037383
伴随	23	68	0.4945054945054945
独自	42	124	0.4939759036144578
重逢	19	56	0.49333333333333335
抚摸	19	56	0.49333333333333335
结局	19	56	0.49333333333333335
填	19	56	0.49333333333333335
欢快	19	56	0.49333333333333335
天然	19	56	0.49333333333333335
细	34	100	0.4925373134328358
不经意	30	88	0.4915254237288136
生动	15	44	0.4915254237288136
传递	15	44	0.4915254237288136
守护	15	44	0.4915254237288136
枚	15	44	0.4915254237288136
水	275	804	0.4902687673772011
皱纹	11	32	0.4883720930232558
始	11	32	0.4883720930232558
淋	11	32	0.4883720930232558
迷	11	32	0.4883720930232558
石板	11	32	0.4883720930232558
土地	40	116	0.48717948717948717
深深	69	200	0.48698884758364314
失	18	52	0.4857142857142857
阳台	18	52	0.4857142857142857
画面	32	92	0.4838709677419355
清晰	39	112	0.48344370860927155
乃	21	60	0.48148148148148145
佛	21	60	0.48148148148148145
步入	14	40	0.48148148148148145
须	14	40	0.48148148148148145
淡定	14	40	0.48148148148148145
虔诚	14	40	0.48148148148148145
三千	14	40	0.48148148148148145
天使	14	40	0.48148148148148145
向上	14	40	0.48148148148148145
夜深	7	20	0.48148148148148145
严寒	7	20	0.48148148148148145
灵	7	20	0.48148148148148145
遂	7	20	0.48148148148148145
水上	7	20	0.48148148148148145
身不由己	7	20	0.48148148148148145
草坪	7	20	0.48148148148148145
大片	7	20	0.48148148148148145
摇晃	7	20	0.48148148148148145
一幅幅	7	20	0.48148148148148145
灰	7	20	0.48148148148148145
凝重	7	20	0.48148148148148145
触动	7	20	0.48148148148148145
容纳	7	20	0.48148148148148145
踪影	7	20	0.48148148148148145
旅	7	20	0.48148148148148145
心血	7	20	0.48148148148148145
流向	7	20	0.48148148148148145
咆哮	7	20	0.48148148148148145
桥下	7	20	0.48148148148148145
地域	7	20	0.48148148148148145
怀念	31	88	0.4789915966386555
虽	72	204	0.4782608695652174
小路	24	68	0.4782608695652174
不安	24	68	0.4782608695652174
释放	17	48	0.47692307692307695
精致	17	48	0.47692307692307695
分离	17	48	0.47692307692307695
深	159	448	0.47611202635914335
北方	27	76	0.47572815533980584
背影	27	76	0.47572815533980584
透	60	168	0.47368421052631576
扬	20	56	0.47368421052631576
处处	20	56	0.47368421052631576
彩虹	10	28	0.47368421052631576
杂草	10	28	0.47368421052631576
神仙	10	28	0.47368421052631576
浓郁	10	28	0.47368421052631576
小道	10	28	0.47368421052631576
童话	10	28	0.47368421052631576
洗衣	10	28	0.47368421052631576
找回	10	28	0.47368421052631576
三毛	10	28	0.47368421052631576
不妨	10	28	0.47368421052631576
相濡以沫	10	28	0.47368421052631576
无缘	10	28	0.47368421052631576
百	33	92	0.472
夜里	46	128	0.47126436781609193
圆	23	64	0.47126436781609193
星星	23	64	0.47126436781609193
彼此	78	216	0.46938775510204084
角落	39	108	0.46938775510204084
敲打	13	36	0.46938775510204084
寒	13	36	0.46938775510204084
耳	13	36	0.46938775510204084
流露	13	36	0.46938775510204084
呵	13	36	0.46938775510204084
声响	13	36	0.46938775510204084
伤痕	13	36	0.46938775510204084
观赏	13	36	0.46938775510204084
唱	67	184	0.46613545816733065
眼角	19	52	0.4647887323943662
迎接	19	52	0.4647887323943662
注视	19	52	0.4647887323943662
无数	63	172	0.46382978723404256
怎	44	120	0.4634146341463415
相见	22	60	0.4634146341463415
文人	22	60	0.4634146341463415
景象	25	68	0.46236559139784944
夏天	53	144	0.4619289340101523
撒	28	76	0.46153846153846156
女子	59	160	0.4611872146118721
有着	74	200	0.45985401459854014
份	209	564	0.4592496765847348
流	73	196	0.45724907063197023
鱼	33	88	0.45454545454545453
模糊	33	88	0.45454545454545453
河边	24	64	0.45454545454545453
船	18	48	0.45454545454545453
蹦	18	48	0.45454545454545453
手心	18	48	0.45454545454545453
承诺	18	48	0.45454545454545453
迎来	18	48	0.45454545454545453
粒	18	48	0.45454545454545453
愈	12	32	0.45454545454545453
憔悴	12	32	0.45454545454545453
奋力	12	32	0.45454545454545453
愉悦	12	32	0.45454545454545453
未曾	12	32	0.45454545454545453
追忆	9	24	0.45454545454545453
心怀	9	24	0.45454545454545453
真谛	9	24	0.45454545454545453
美美	9	24	0.45454545454545453
敞开	9	24	0.45454545454545453
铃声	9	24	0.45454545454545453
符号	9	24	0.45454545454545453
射	9	24	0.45454545454545453
百年	9	24	0.45454545454545453
寒冬	9	24	0.45454545454545453
百合	9	24	0.45454545454545453
榕树	9	24	0.45454545454545453
碎片	9	24	0.45454545454545453
情趣	9	24	0.45454545454545453
源泉	6	16	0.45454545454545453
用尽	6	16	0.45454545454545453
显露	6	16	0.45454545454545453
稳重	6	16	0.45454545454545453
线条	6	16	0.45454545454545453
沿途	6	16	0.45454545454545453
磨练	6	16	0.45454545454545453
清净	6	16	0.45454545454545453
乐曲	6	16	0.45454545454545453
扑鼻	6	16	0.45454545454545453
泛滥	6	16	0.45454545454545453
颓废	6	16	0.45454545454545453
相恋	6	16	0.45454545454545453
波	6	16	0.45454545454545453
亲吻	6	16	0.45454545454545453
回味无穷	6	16	0.45454545454545453
平生	6	16	0.45454545454545453
小巧	6	16	0.45454545454545453
深远	6	16	0.45454545454545453
明珠	6	16	0.45454545454545453
伏	6	16	0.45454545454545453
木	6	16	0.45454545454545453
梳理	6	16	0.45454545454545453
滚烫	6	16	0.45454545454545453
就此	6	16	0.45454545454545453
流出	6	16	0.45454545454545453
海上	6	16	0.45454545454545453
雄伟	6	16	0.45454545454545453
砌	6	16	0.45454545454545453
句号	6	16	0.45454545454545453
玉兰	6	16	0.45454545454545453
桃树	6	16	0.45454545454545453
开头	6	16	0.45454545454545453
知音	6	16	0.45454545454545453
轰轰烈烈	6	16	0.45454545454545453
结成	6	16	0.45454545454545453
思乡	6	16	0.45454545454545453
夜间	6	16	0.45454545454545453
结晶	6	16	0.45454545454545453
温热	6	16	0.45454545454545453
茧	6	16	0.45454545454545453
时时刻刻	6	16	0.45454545454545453
清秀	6	16	0.45454545454545453
步子	6	16	0.45454545454545453
一年四季	6	16	0.45454545454545453
北面	6	16	0.45454545454545453
璀璨夺目	3	8	0.45454545454545453
能手	3	8	0.45454545454545453
黑压压	3	8	0.45454545454545453
贝壳	3	8	0.45454545454545453
真意	3	8	0.45454545454545453
不堪回首	3	8	0.45454545454545453
谄媚	3	8	0.45454545454545453
究	3	8	0.45454545454545453
无人问津	3	8	0.45454545454545453
尾随	3	8	0.45454545454545453
回音	3	8	0.45454545454545453
球场	3	8	0.45454545454545453
缘起	3	8	0.45454545454545453
铃	3	8	0.45454545454545453
深深的	3	8	0.45454545454545453
促	3	8	0.45454545454545453
落座	3	8	0.45454545454545453
附着	3	8	0.45454545454545453
惊愕	3	8	0.45454545454545453
直通	3	8	0.45454545454545453
锃亮	3	8	0.45454545454545453
心照不宣	3	8	0.45454545454545453
军营	3	8	0.45454545454545453
修缮	3	8	0.45454545454545453
沁	3	8	0.45454545454545453
疗伤	3	8	0.45454545454545453
播	3	8	0.45454545454545453
额	3	8	0.45454545454545453
屈辱	3	8	0.45454545454545453
桌前	3	8	0.45454545454545453
分散	3	8	0.45454545454545453
迷糊	3	8	0.45454545454545453
下龙湾	3	8	0.45454545454545453
名称	3	8	0.45454545454545453
故里	3	8	0.45454545454545453
黄鳝	3	8	0.45454545454545453
成群结队	3	8	0.45454545454545453
一朝	3	8	0.45454545454545453
堆放	3	8	0.45454545454545453
石榴	3	8	0.45454545454545453
轻狂	3	8	0.45454545454545453
帝王	3	8	0.45454545454545453
动心	3	8	0.45454545454545453
稳稳	3	8	0.45454545454545453
汗颜	3	8	0.45454545454545453
悄悄地	3	8	0.45454545454545453
活脱脱	3	8	0.45454545454545453
空隙	3	8	0.45454545454545453
艳遇	3	8	0.45454545454545453
钢铁	3	8	0.45454545454545453
赤裸裸	3	8	0.45454545454545453
河东	3	8	0.45454545454545453
南宋	3	8	0.45454545454545453
陆陆	3	8	0.45454545454545453
外观	3	8	0.45454545454545453
整片	3	8	0.45454545454545453
团聚	3	8	0.45454545454545453
握紧	3	8	0.45454545454545453
薰衣草	3	8	0.45454545454545453
譬如	3	8	0.45454545454545453
打消	3	8	0.45454545454545453
每家	3	8	0.45454545454545453
焚	3	8	0.45454545454545453
狂欢	3	8	0.45454545454545453
许愿	3	8	0.45454545454545453
来来回回	3	8	0.45454545454545453
敲响	3	8	0.45454545454545453
吵闹	3	8	0.45454545454545453
过半	3	8	0.45454545454545453
险峻	3	8	0.45454545454545453
亮光	3	8	0.45454545454545453
揭露	3	8	0.45454545454545453
闺秀	3	8	0.45454545454545453
豫园	3	8	0.45454545454545453
花盆	3	8	0.45454545454545453
嗓音	3	8	0.45454545454545453
木质	3	8	0.45454545454545453
通达	3	8	0.45454545454545453
田螺	3	8	0.45454545454545453
拢	3	8	0.45454545454545453
誉	3	8	0.45454545454545453
萧索	3	8	0.45454545454545453
前头	3	8	0.45454545454545453
佛法	3	8	0.45454545454545453
怜悯	3	8	0.45454545454545453
热闹非凡	3	8	0.45454545454545453
山西	3	8	0.45454545454545453
讯息	3	8	0.45454545454545453
倦	3	8	0.45454545454545453
红红	3	8	0.45454545454545453
剪纸	3	8	0.45454545454545453
